yi,vi,via,se,sea,refid,effect_outcome,study_outcome_type,study_outcome_domain,bibliography,user.x,ris_code,level.x,study_es_list_k,effect_intervention_group,effect_comparison_group,effect_outcome_type,effect_report_number,effect_page,effect_type,effect_timing,effect_favored,effect_intervention_baseline_participants,effect_comparison_baseline_participants,effect_intervention_followup_participants,effect_comparison_followup_participants,effect_intervention_baseline_classrooms,effect_comparison_baseline_classrooms,effect_intervention_followup_classrooms,effect_comparison_followup_classrooms,effect_intervention_baseline_schools,effect_comparison_baseline_schoools,effect_intervention_followup_schools,effect_comparison_followup_schools,effect_intervention_baseline_mean,effect_intervention_baseline_sd,effect_intervention_followup_mean,effect_intervention_followup_sd,effect_comparison_baseline_mean,effect_comparison_baseline_sd,effect_comparison_followup_mean,effect_comparison_followup_sd,effect_intervention_n_successful,effect_intervention_n_unsuccessful,effect_comparison_n_successful,effect_comparison_n_unsuccessful,effect_size_type_na_i_entered_the_necessary_information_above,effect_size_type_means_and_standard_errors_s_es,effect_size_type_independent_t_test,effect_size_type_one_way_anova_f_test_with_df_1,effect_size_type_chi_squared_test_statistic_with_df_1,effect_size_type_unstandardized_regression_coefficient_for_treatment_dummy_indicator,effect_size_type_standardized_regression_coefficient_for_treatment_dummy_indicator,effect_size_type_author_reported_odds_ratio,effect_size_type_author_reported_standardized_mean_difference,effect_size_type_insufficient_information_to_calculate_effect_size,effect_r_squared,effect_se_intervention_mean,effect_se_intervention_se,effect_se_comparison_mean,effect_se_comparison_se,effect_t_test,effect_f_test,effect_chi_square,effect_unstandardized_coefficient,effect_unstandardized_sd,effect_standardized_coefficient,effect_standardized_sd,effect_or,effect_or_ci_lower,effect_or_ci_upper,effect_smd,effect_smd_ci_lower,effect_smd_ci_upper,effect_notes,year_m,female_m,public_m,Aust_m,RCT_m,secondary_m,study_assignment_level.x,study_cluster_size.x,universal_m,rob_high_m,effect_icc,design_effect,sqrt_design_effect,source,processed_outcome_measure_roots,processed_intervention_roots,yi_raw,vi_raw,user.y,level.y,study_author_year,study_cor_author,study_cor_institute,study_corr_email,study_publication_year,study_start_date,study_end_date,study_number_groups,study_prevention_level_universal,study_prevention_level_targeted,study_recruitment_approach,study_eligibility_criteria,study_number_participants,study_number_classrooms,study_number_schools,study_percent_female,study_percent_aian,study_percent_asian,study_percent_black,study_percent_nhpi,study_percent_white,study_percent_hispanic,study_percent_mixed,study_percent_other,study_percent_frpl,study_percent_ell,study_age_average,study_age_avg_type,study_age_dispersion,study_age_dispersion_type,study_grade_level_1,study_grade_level_2,study_grade_level_3,study_grade_level_4,study_grade_level_5,study_grade_level_6,study_grade_level_7,study_grade_level_8,study_grade_level_9,study_grade_level_10,study_grade_level_11,study_grade_level_12,study_grade_level_cannot_tell,study_school_level_elementary_school,study_school_level_middle_school,study_school_level_high_school,study_school_level_only_reported_primary_school,study_school_level_only_reported_secondary_school,study_school_level_cannot_tell,study_country_australia,study_country_united_kingdom,study_country_netherlands,study_country_spain,study_country_canada,study_country_italy,study_country_ireland,study_country_malaysia,study_country_south_africa,study_country_norway,study_country_sweden,study_country_slovenia,study_country_mexico,study_school_area_rural,study_school_area_suburban,study_school_area_urban,study_school_area_cannot_tell,study_school_type_public,study_school_type_private,study_school_type_parochial,study_school_type_cannot_tell,study_flow_diagram,study_research_design,study_assignment_level.y,study_cluster_level,study_cluster_size.y,study_registration,study_availability_statement,clean_school_type,clean_school_area,clean_grade_band,clean_country
-0.176508391384615,0.00977460137051106,0.0343655434984428,0.0988665836898952,0.185379458135045,10096,Children's Depression Inventory (CDI)-CDI,Self-report,Depression,"Lowry-Webster, et al 2001",spgrant,,8,1-FRIENDS-2-No Treatment-3-Children&#039;s Depression Inventory (CDI)-CDI-Continuous-0,FRIENDS,No Treatment,Continuous,10096,43,Post-test,0,Intervention,,,392,139,,,-999,-999,,,4,3,,,9.97,9.39,,,11.64,9.61,,,,,NA - I entered the necessary information above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0.53,no,yes,yes,no,Cluster,84.86,yes,yes,0.03,3.5158,1.87504666608594,depression,Children's Depression Inventory (CDI),FRIENDS Program,-0.176508391384615,0.00977460137051106,"spgrant,mschweer",8,Lowry-Webster 2001,Hayley M. Lowry-Webster,Griffith University,h.lowry@gu.edu.au,2001,-999,-999,2,Universal,,"Children aged between 10 and 13 years were recruited from Grades 5 to 7, from seven Catholic schools in the Brisbane metropolitan area (approx. three groups per school = 85 students after refusals and dropouts). As the program was universal, all children who agreed to participate from three class groups per school were invited to undertake the program (consent rate = 97.2%). Parents of these children were also invited to participate in three parent evenings (the family component). A letter including a consent form was sent to all parents, outlining that their child had been invited to participate in a group to help build their emotional resilience, coping skills, and problem-solving abilities.",Include: Grade 5-7 students from seven Catholic schools in the Brisbane metropolitan area,594,-999,7,0.53,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,Cannot tell,10-13,Range,,,,,5,6,7,,,,,,,,,,,,Cannot tell,Australia,,,,,,,,,,,,,,,Urban,,,,Parochial,,No,Randomized trial,Cluster,School,84.86,-999,-999,Parochial,Urban,K-8,Australia
-0.140658345470107,0.00452012758216883,0.00634445107433217,0.0672318940843468,0.0796520625868042,10100,Children's Depression Inventory (CDI)-CDI,Self-report,Depression,"Johnstone, et al 2014",strevino,,8,1-Aussie Optimism: Positive Thinking Skills Program (AOP-PTS)-2-TAU-1-Children&#039;s Depression Inventory (CDI)-CDI-Continuous-0,Aussie Optimism: Positive Thinking Skills Program (AOP-PTS),TAU,Continuous,10000,851,Post-test,0,Intervention,,,458,430,,,-999,-999,,,11,11,,,9.75,8.1,,,10.92,8.53,,,,,NA - I entered the necessary information above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.49,yes,yes,yes,no,Cluster,41.36,yes,no,0.01,1.4036,1.18473625756959,depression,Children's Depression Inventory (CDI),Aussie Optimism Program,-0.140658345470107,0.00452012758216883,"strevino,spgrant",8,Rooney 2013,Rosanna Rooney,Curtin University,r.rooney@psychology.curtin.edu.au,2013,-999,-999,2,Universal,,"Twelve schools were randomly selected from the largest (top 50%) and poorest (bottom 30%) schools in the WA Department of Education and Training Schools Database, which sampled schools from the districts of Swan and Canning. Each of the 12 schools was then matched to another school in the data base in terms of SES, class size, and school size. Informed consent was obtained from 22 of the 24 schools (11 matched pairs). Active and passive consent of children and parents was sought after the study was fully explained to them via information and consent forms. The first information and consent form required the active consent of participants, while those not responding to the first form were sent an additional information and consent form one week later seeking passive consent. This active-passive consent process resulted in parental consent being refused for 111 children. Eighty-nine percent (N = 910) of the available 1021, Year 4 students from 22 primary schools were given parental permission to be involved in the study and participated in the pre-test.",Include: Year 4 students from 22 primary schools in Australia,910,-999,22,0.49,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.75,Mean,0.36,Standard deviation,,,3,,,,,,,,,,,,,,Only reported Primary School,,,Australia,,,,,,,,,,,,,,,Urban,,Public,,,,Yes,Randomized trial,Cluster,School,41.36,-999,-999,Public,Urban,K-8,Australia
-0.0652640729357356,0.00470691511361767,0.00660662605347376,0.0686069611163304,0.0812811543561837,10100,Children's Depression Inventory (CDI)-CDI,Self-report,Depression,"Johnstone, et al 2014",strevino,,8,1-Aussie Optimism: Positive Thinking Skills Program (AOP-PTS)-2-TAU-1-Children&#039;s Depression Inventory (CDI)-CDI-Continuous-26,Aussie Optimism: Positive Thinking Skills Program (AOP-PTS),TAU,Continuous,10000,851,Post-test,26,Intervention,,,438,413,,,-999,-999,,,11,11,,,8.45,8.1,,,8.97,7.81,,,,,NA - I entered the necessary information above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.49,yes,yes,yes,no,Cluster,41.36,yes,no,0.01,1.4036,1.18473625756959,depression,Children's Depression Inventory (CDI),Aussie Optimism Program,-0.0652640729357356,0.00470691511361767,"strevino,spgrant",8,Rooney 2013,Rosanna Rooney,Curtin University,r.rooney@psychology.curtin.edu.au,2013,-999,-999,2,Universal,,"Twelve schools were randomly selected from the largest (top 50%) and poorest (bottom 30%) schools in the WA Department of Education and Training Schools Database, which sampled schools from the districts of Swan and Canning. Each of the 12 schools was then matched to another school in the data base in terms of SES, class size, and school size. Informed consent was obtained from 22 of the 24 schools (11 matched pairs). Active and passive consent of children and parents was sought after the study was fully explained to them via information and consent forms. The first information and consent form required the active consent of participants, while those not responding to the first form were sent an additional information and consent form one week later seeking passive consent. This active-passive consent process resulted in parental consent being refused for 111 children. Eighty-nine percent (N = 910) of the available 1021, Year 4 students from 22 primary schools were given parental permission to be involved in the study and participated in the pre-test.",Include: Year 4 students from 22 primary schools in Australia,910,-999,22,0.49,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.75,Mean,0.36,Standard deviation,,,3,,,,,,,,,,,,,,Only reported Primary School,,,Australia,,,,,,,,,,,,,,,Urban,,Public,,,,Yes,Randomized trial,Cluster,School,41.36,-999,-999,Public,Urban,K-8,Australia
-0.257087149650169,0.0074459732325788,0.0164615576225852,0.0862900529179279,0.128302601776368,10100,Children's Depression Inventory (CDI)-CDI,Self-report,Depression,"Johnstone, et al 2014",strevino,,8,1-Aussie Optimism: Positive Thinking Skills Program (AOP-PTS)-2-TAU-1-Children&#039;s Depression Inventory (CDI)-CDI-Continuous-130,Aussie Optimism: Positive Thinking Skills Program (AOP-PTS),TAU,Continuous,10001,6,Post-test,130,Intervention,,,278,264,,,-999,-999,,,11,11,,,6.08,6.49,,,8.06,8.78,,,,,NA - I entered the necessary information above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.49,yes,yes,yes,no,Cluster,41.36,yes,no,0.03,2.2108,1.48687591950371,depression,Children's Depression Inventory (CDI),Aussie Optimism Program,-0.257087149650169,0.0074459732325788,"strevino,spgrant",8,Rooney 2013,Rosanna Rooney,Curtin University,r.rooney@psychology.curtin.edu.au,2013,-999,-999,2,Universal,,"Twelve schools were randomly selected from the largest (top 50%) and poorest (bottom 30%) schools in the WA Department of Education and Training Schools Database, which sampled schools from the districts of Swan and Canning. Each of the 12 schools was then matched to another school in the data base in terms of SES, class size, and school size. Informed consent was obtained from 22 of the 24 schools (11 matched pairs). Active and passive consent of children and parents was sought after the study was fully explained to them via information and consent forms. The first information and consent form required the active consent of participants, while those not responding to the first form were sent an additional information and consent form one week later seeking passive consent. This active-passive consent process resulted in parental consent being refused for 111 children. Eighty-nine percent (N = 910) of the available 1021, Year 4 students from 22 primary schools were given parental permission to be involved in the study and participated in the pre-test.",Include: Year 4 students from 22 primary schools in Australia,910,-999,22,0.49,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.75,Mean,0.36,Standard deviation,,,3,,,,,,,,,,,,,,Only reported Primary School,,,Australia,,,,,,,,,,,,,,,Urban,,Public,,,,Yes,Randomized trial,Cluster,School,41.36,-999,-999,Public,Urban,K-8,Australia
-0.0687422746518193,0.021179993459433,0.0468247295401146,0.145533478826808,0.216390225149184,10100,Children's Depression Inventory (CDI)-CDI,Self-report,Depression,"Johnstone, et al 2014",strevino,,8,1-Aussie Optimism: Positive Thinking Skills Program (AOP-PTS)-2-TAU-1-Children&#039;s Depression Inventory (CDI)-CDI-Continuous-182,Aussie Optimism: Positive Thinking Skills Program (AOP-PTS),TAU,Continuous,10100,6,Post-test,182,Intervention,,,102,88,,,-999,-999,,,11,11,,,6.28,6.63,,,6.73,6.39,,,,,NA - I entered the necessary information above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.49,yes,yes,yes,no,Cluster,41.36,yes,yes,0.03,2.2108,1.48687591950371,depression,Children's Depression Inventory (CDI),Aussie Optimism Program,-0.0687422746518193,0.021179993459433,"strevino,spgrant",8,Rooney 2013,Rosanna Rooney,Curtin University,r.rooney@psychology.curtin.edu.au,2013,-999,-999,2,Universal,,"Twelve schools were randomly selected from the largest (top 50%) and poorest (bottom 30%) schools in the WA Department of Education and Training Schools Database, which sampled schools from the districts of Swan and Canning. Each of the 12 schools was then matched to another school in the data base in terms of SES, class size, and school size. Informed consent was obtained from 22 of the 24 schools (11 matched pairs). Active and passive consent of children and parents was sought after the study was fully explained to them via information and consent forms. The first information and consent form required the active consent of participants, while those not responding to the first form were sent an additional information and consent form one week later seeking passive consent. This active-passive consent process resulted in parental consent being refused for 111 children. Eighty-nine percent (N = 910) of the available 1021, Year 4 students from 22 primary schools were given parental permission to be involved in the study and participated in the pre-test.",Include: Year 4 students from 22 primary schools in Australia,910,-999,22,0.49,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.75,Mean,0.36,Standard deviation,,,3,,,,,,,,,,,,,,Only reported Primary School,,,Australia,,,,,,,,,,,,,,,Urban,,Public,,,,Yes,Randomized trial,Cluster,School,41.36,-999,-999,Public,Urban,K-8,Australia
0.16929726099356,0.0225796154516109,0.0499190138404214,0.15026515048943,0.223425633803334,10100,Children's Depression Inventory (CDI)-CDI,Self-report,Depression,"Johnstone, et al 2014",strevino,,8,1-Aussie Optimism: Positive Thinking Skills Program (AOP-PTS)-2-TAU-1-Children&#039;s Depression Inventory (CDI)-CDI-Continuous-234,Aussie Optimism: Positive Thinking Skills Program (AOP-PTS),TAU,Continuous,10100,6,Post-test,234,Comparison,,,100,80,,,-999,-999,,,11,11,,,6.98,7.18,,,5.86,5.76,,,,,NA - I entered the necessary information above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.49,yes,yes,yes,no,Cluster,41.36,yes,yes,0.03,2.2108,1.48687591950371,depression,Children's Depression Inventory (CDI),Aussie Optimism Program,0.16929726099356,0.0225796154516109,"strevino,spgrant",8,Rooney 2013,Rosanna Rooney,Curtin University,r.rooney@psychology.curtin.edu.au,2013,-999,-999,2,Universal,,"Twelve schools were randomly selected from the largest (top 50%) and poorest (bottom 30%) schools in the WA Department of Education and Training Schools Database, which sampled schools from the districts of Swan and Canning. Each of the 12 schools was then matched to another school in the data base in terms of SES, class size, and school size. Informed consent was obtained from 22 of the 24 schools (11 matched pairs). Active and passive consent of children and parents was sought after the study was fully explained to them via information and consent forms. The first information and consent form required the active consent of participants, while those not responding to the first form were sent an additional information and consent form one week later seeking passive consent. This active-passive consent process resulted in parental consent being refused for 111 children. Eighty-nine percent (N = 910) of the available 1021, Year 4 students from 22 primary schools were given parental permission to be involved in the study and participated in the pre-test.",Include: Year 4 students from 22 primary schools in Australia,910,-999,22,0.49,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.75,Mean,0.36,Standard deviation,,,3,,,,,,,,,,,,,,Only reported Primary School,,,Australia,,,,,,,,,,,,,,,Urban,,Public,,,,Yes,Randomized trial,Cluster,School,41.36,-999,-999,Public,Urban,K-8,Australia
0.0513102821674149,0.00512763626334292,0.00719715025922812,0.0716075154110441,0.0848360198219372,10100,Children's Depression Inventory (CDI)-CDI,Self-report,Depression,"Johnstone, et al 2014",strevino,,8,1-Aussie Optimism: Positive Thinking Skills Program (AOP-PTS)-2-TAU-1-Children&#039;s Depression Inventory (CDI)-CDI-Continuous-78,Aussie Optimism: Positive Thinking Skills Program (AOP-PTS),TAU,Continuous,10000,851,Post-test,78,Comparison,,,409,373,,,-999,-999,,,11,11,,,7.58,7.61,,,7.2,7.16,,,,,NA - I entered the necessary information above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.49,yes,yes,yes,no,Cluster,41.36,yes,no,0.01,1.4036,1.18473625756959,depression,Children's Depression Inventory (CDI),Aussie Optimism Program,0.0513102821674149,0.00512763626334292,"strevino,spgrant",8,Rooney 2013,Rosanna Rooney,Curtin University,r.rooney@psychology.curtin.edu.au,2013,-999,-999,2,Universal,,"Twelve schools were randomly selected from the largest (top 50%) and poorest (bottom 30%) schools in the WA Department of Education and Training Schools Database, which sampled schools from the districts of Swan and Canning. Each of the 12 schools was then matched to another school in the data base in terms of SES, class size, and school size. Informed consent was obtained from 22 of the 24 schools (11 matched pairs). Active and passive consent of children and parents was sought after the study was fully explained to them via information and consent forms. The first information and consent form required the active consent of participants, while those not responding to the first form were sent an additional information and consent form one week later seeking passive consent. This active-passive consent process resulted in parental consent being refused for 111 children. Eighty-nine percent (N = 910) of the available 1021, Year 4 students from 22 primary schools were given parental permission to be involved in the study and participated in the pre-test.",Include: Year 4 students from 22 primary schools in Australia,910,-999,22,0.49,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.75,Mean,0.36,Standard deviation,,,3,,,,,,,,,,,,,,Only reported Primary School,,,Australia,,,,,,,,,,,,,,,Urban,,Public,,,,Yes,Randomized trial,Cluster,School,41.36,-999,-999,Public,Urban,K-8,Australia
-0.096798400843169,0.00473747838297132,0.0228938642857089,0.0688293424563341,0.15130718517542,10111,Children's Depression Inventory (CDI)-CDI (Spanish Version),Self-report,Depression,"Gallegos Guajardo, et al 2008",spgrant,,8,1-AMISTAD (Friends Spanish Version)-2-TAU-2-Children&#039;s Depression Inventory (CDI)-CDI (Spanish Version)-Continuous-26,AMISTAD (Friends Spanish Version),TAU,Continuous,10111,88,Post-test,26,Intervention,,,435,411,,,15,16,,,4,4,,,7.7,6.08,,,8.29,6.1,,,,,NA - I entered the necessary information above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.53,yes,no,yes,no,Cluster,128.75,yes,no,0.03,4.8325,2.19829479369806,depression,Children's Depression Inventory (CDI),AMISTAD,-0.096798400843169,0.00473747838297132,"spgrant,mschweer",8,Gallegos 2008,Julia Gallegos,University of Monterrey,juliagallegos@centrocies.com.mx,2008,2007_01_08,2007_10_10,2,Universal,,"The metropolitan area of Monterrey, México, was selected as the location for this study, as a large-scale epidemiological study showed that the highest 30-day prevalence rate for anxiety disorders in México was observed in the region formed by the three metropolitan areas: México City, Guadalajara, and Monterrey (Medina-Mora et al., 2003). Monterrey, the least populous of these urban areas, serves as the most tractable location to undertake a school-based study. In order to reduce the variance and school effects, schools were divided by socioeconomic strata. Schools in Monterrey serve children from various socioeconomic levels, depending on their location. The SES level of the schools was determined by the Instituto Nacional de Estadística Geografía e Informática (INEGI; National Institute of Statistics, Geography, and Information). According to INEGI, about 70% of the population that lives in the metropolitan area of Monterrey is considered to be of a medium SES, ranked as number 6. In order to be representative, the schools were selected from a pool of schools ranked as number 6 according to the neighborhood in which they are located (Instituto Nacional de Estadística Geográfica e Informática, 2006). Eligible schools were selected from a government database that identified 1,326 private and public schools in the metropolitan area of Monterrey, and of these, 601 schools had at least two classrooms at each grade 4 and 5. Eighty-five of these schools were public schools served by Gabinetes de Servicios Educativos, and 33 of these schools were from a medium SES. Eight schools were randomly selected from the 33 schools that met the inclusion criteria using the Microsoft Excel program. Informed assent was obtained from all parents of children with LD through consent forms sent home or distributed during meetings with parents. The letters explained the assessment and intervention procedures. Only the data of students who provided parental permission and gave assent was used in this study.","Include: Grade 4-5 students at schools that were representative of a level 6 socioeconomic status (SES), coeducational, inclusive settings for students with a learning disability, at least two classrooms at each grade 4 and 5, and (e) served by Gabinetes de Servicios Educativos (Office of Educational Services), a unit within the Special Education Department of the State of Nuevo León (this unit is responsible for providing services to students with mild disabilities such as learning disabilities and behavior disorders).",1030,32,8,0.53,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.89,Mean,0.80,Standard deviation,,,,4,5,,,,,,,,,,,,Only reported Primary School,,,,,,,,,,,,,,,Mexico,,,Urban,,Public,,,,No,Randomized trial,Cluster,School,128.75,-999,-999,Public,Urban,K-8,Mexico
-0.279270185643117,0.00423789871433285,0.0204796455370135,0.0650991452657625,0.14310711211192,10111,Children's Depression Inventory (CDI)-CDI (Spanish Version),Self-report,Depression,"Gallegos Guajardo, et al 2008",spgrant,,8,1-AMISTAD (Friends Spanish Version)-2-TAU-2-Children&#039;s Depression Inventory (CDI)-CDI (Spanish Version)-Continuous-0,AMISTAD (Friends Spanish Version),TAU,Continuous,10111,88,Post-test,0,Intervention,,,492,462,,,15,16,,,4,4,,,8.15,5.98,,,9.82,5.97,,,,,NA - I entered the necessary information above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.53,yes,no,yes,no,Cluster,128.75,yes,no,0.03,4.8325,2.19829479369806,depression,Children's Depression Inventory (CDI),AMISTAD,-0.279270185643117,0.00423789871433285,"spgrant,mschweer",8,Gallegos 2008,Julia Gallegos,University of Monterrey,juliagallegos@centrocies.com.mx,2008,2007_01_08,2007_10_10,2,Universal,,"The metropolitan area of Monterrey, México, was selected as the location for this study, as a large-scale epidemiological study showed that the highest 30-day prevalence rate for anxiety disorders in México was observed in the region formed by the three metropolitan areas: México City, Guadalajara, and Monterrey (Medina-Mora et al., 2003). Monterrey, the least populous of these urban areas, serves as the most tractable location to undertake a school-based study. In order to reduce the variance and school effects, schools were divided by socioeconomic strata. Schools in Monterrey serve children from various socioeconomic levels, depending on their location. The SES level of the schools was determined by the Instituto Nacional de Estadística Geografía e Informática (INEGI; National Institute of Statistics, Geography, and Information). According to INEGI, about 70% of the population that lives in the metropolitan area of Monterrey is considered to be of a medium SES, ranked as number 6. In order to be representative, the schools were selected from a pool of schools ranked as number 6 according to the neighborhood in which they are located (Instituto Nacional de Estadística Geográfica e Informática, 2006). Eligible schools were selected from a government database that identified 1,326 private and public schools in the metropolitan area of Monterrey, and of these, 601 schools had at least two classrooms at each grade 4 and 5. Eighty-five of these schools were public schools served by Gabinetes de Servicios Educativos, and 33 of these schools were from a medium SES. Eight schools were randomly selected from the 33 schools that met the inclusion criteria using the Microsoft Excel program. Informed assent was obtained from all parents of children with LD through consent forms sent home or distributed during meetings with parents. The letters explained the assessment and intervention procedures. Only the data of students who provided parental permission and gave assent was used in this study.","Include: Grade 4-5 students at schools that were representative of a level 6 socioeconomic status (SES), coeducational, inclusive settings for students with a learning disability, at least two classrooms at each grade 4 and 5, and (e) served by Gabinetes de Servicios Educativos (Office of Educational Services), a unit within the Special Education Department of the State of Nuevo León (this unit is responsible for providing services to students with mild disabilities such as learning disabilities and behavior disorders).",1030,32,8,0.53,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.89,Mean,0.80,Standard deviation,,,,4,5,,,,,,,,,,,,Only reported Primary School,,,,,,,,,,,,,,,Mexico,,,Urban,,Public,,,,No,Randomized trial,Cluster,School,128.75,-999,-999,Public,Urban,K-8,Mexico
-0.00385735514744333,0.0269050697929299,0.041232019457665,0.16402764947694,0.203056690255862,10120,Centre for Epidemiological Studies – Depression Scale -CES-D,Self-report,Depression,"Calear, et al 2016",spgrant,,8,1-e-couch Anxiety and Worry program -2-Waitlist-5-Centre for Epidemiological Studies &ndash; Depression Scale -CES-D-Continuous-0,e-couch Anxiety and Worry program,Waitlist,Continuous,10120,4,Post-test,0,Intervention,,,78,71,,,6,6,,,3,3,,,13.74,10.69,,,13.78,9.89,,,,,NA - I entered the necessary information above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.71,yes,yes,yes,yes,Cluster,18.75,yes,yes,0.03,1.5325,1.237941840314,depression,Centre for Epidemiological Studies – Depression Scale (CES-D),e-couch Anxiety and Worry program,-0.00385735514744333,0.0269050697929299,"spgrant,mschweer",8,Calear 2016a,Alison L. Calear,The Australian National University,Alison.Calear@anu.edu.au,2016,2010_05_13,-999,2,Universal,,"Three schools from the Australian Capital Territory and South Australia were recruited to participate in the Y-Worri pilot trial. Of these schools, two were coeducational public high schools and one was a private single-sex girl's secondary school. Two of the three schools were located in a metropolitan area. Information and consent forms were distributed to all students and their parent/guardian in participating classes, with written informed consent required from both.",Include: secondary school students in the Australian Capital Territory and South Australia,225,12,3,0.71,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,15.0,Mean,1.08,Standard deviation,,,,,,,,8,9,10,11,12,,,,High School,,Only reported Secondary School,,Australia,,,,,,,,,,,,,Rural,,Urban,,Public,,Parochial,,No,Randomized trial,Cluster,Classroom,18.75,ACTRN12610000408088,-999,Public+Parochial,Rural+Urban,K-12,Australia
-0.0668631692044246,0.031336279364295,0.0480228481257821,0.177020561981638,0.219141160272967,10120,Centre for Epidemiological Studies – Depression Scale -CES-D,Self-report,Depression,"Calear, et al 2016",spgrant,,8,1-e-couch Anxiety and Worry program -2-Waitlist-5-Centre for Epidemiological Studies &ndash; Depression Scale -CES-D-Continuous-13,e-couch Anxiety and Worry program,Waitlist,Continuous,10120,4,Post-test,13,Intervention,,,67,61,,,6,6,,,3,3,,,13.71,10.36,,,14.44,11.37,,,,,NA - I entered the necessary information above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.71,yes,yes,yes,yes,Cluster,18.75,yes,yes,0.03,1.5325,1.237941840314,depression,Centre for Epidemiological Studies – Depression Scale (CES-D),e-couch Anxiety and Worry program,-0.0668631692044246,0.031336279364295,"spgrant,mschweer",8,Calear 2016a,Alison L. Calear,The Australian National University,Alison.Calear@anu.edu.au,2016,2010_05_13,-999,2,Universal,,"Three schools from the Australian Capital Territory and South Australia were recruited to participate in the Y-Worri pilot trial. Of these schools, two were coeducational public high schools and one was a private single-sex girl's secondary school. Two of the three schools were located in a metropolitan area. Information and consent forms were distributed to all students and their parent/guardian in participating classes, with written informed consent required from both.",Include: secondary school students in the Australian Capital Territory and South Australia,225,12,3,0.71,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,15.0,Mean,1.08,Standard deviation,,,,,,,,8,9,10,11,12,,,,High School,,Only reported Secondary School,,Australia,,,,,,,,,,,,,Rural,,Urban,,Public,,Parochial,,No,Randomized trial,Cluster,Classroom,18.75,ACTRN12610000408088,-999,Public+Parochial,Rural+Urban,K-12,Australia
-0.085613101204432,0.0184992380933055,0.0450826432333855,0.136011904233804,0.212326736972491,10129,Children's Depression Inventory (CDI)-CDI,Self-report,Depression,"Barrett, et al 2001",spgrant,,8,1-FRIENDS - psychologist led-3-TAU-3-Children&#039;s Depression Inventory (CDI)-CDI-Continuous-0,FRIENDS - psychologist led,TAU,Continuous,10129,405,Post-test,0,Intervention,,,152,84,,,-999,-999,,,-999,-999,,,6.86,6.34,,,7.4,6.19,,,,,NA - I entered the necessary information above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0.595,no,yes,yes,no,Cluster,48.9,yes,yes,0.03,2.437,1.56108936323325,depression,Children's Depression Inventory (CDI),FRIENDS Program,-0.085613101204432,0.0184992380933055,"spgrant,mschweer",8,Barrett 2001,Paula Barrett,Griffith University,p.barrett@mailbox.gu.edu.au,2001,-999,-999,3,Universal,,"All participants for the current study were Grade 6 children (mean age 10.75 years, range 10-12 years, SD = 0.53 years) living in the metropolitan area of Brisbane, Australia. Participating schools responded to a written invitation to participate in an anxiety prevention research programme. Schools selected for approach were representative of varying levels of socio-economic advantage and religious affiliation. Of the 12 schools that were invited to participate in the research, 2 declined, leaving the remaining 10 schools to participate. All schools were coeducational, and 6 of the 10 schools extended from primary through to secondary school. Children attending these schools (and living in Brisbane in general) were predominantly from Anglo-Saxon families with English as their primary language. Children came from both dual-parent (75.35%) and single-parent (11.55%) families (13.1% of participants did not report on their family composition). An information sheet outlining the aims and objectives of the project was sent home to all parents of participating children. Each information sheet contained an informed consent slip, which parents were asked to sign and return. A good consent rate was obtained for each condition: therapist-led (87.4%), teacher-led (99.2%), and standard curriculum with monitoring (74.3%). Once all consent forms had been returned, teacher training and pre-intervention screening were organized.","Include: Grade 6 children living in the metropolitan area of Brisbane, Australia",489,-999,10,0.595,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.75,Mean,0.53,Standard deviation,,,,,,6,,,,,,,,,,,Only reported Primary School,,,Australia,,,,,,,,,,,,,,,Urban,,,,,Cannot tell,No,Randomized trial,Cluster,School,48.9,-999,-999,Cannot Tell,Urban,K-8,Australia
